0,3/4/2017,14:24:39,30.7,30.8,1399
0,3/4/2017,14:26:39,30.7,30.8,1153
5,3/4/2017,14:26:39,,,
6,3/4/2017,14:26:47,,,
0,3/4/2017,14:28:39,30.7,30.9,1423
0,3/4/2017,14:30:39,30.7,30.9,1158
5,3/4/2017,14:30:39,,,
6,3/4/2017,14:30:47,,,
0,3/4/2017,14:32:39,30.7,31,1423
1,3/4/2017,14:33:40,,,
0,3/4/2017,14:34:39,30.8,31,1180
5,3/4/2017,14:34:39,,,
2,3/4/2017,14:34:40,,,
6,3/4/2017,14:34:47,,,
0,3/4/2017,14:36:39,30.8,30.9,1425
0,3/4/2017,14:38:39,30.8,30.8,1163
5,3/4/2017,14:38:39,,,
6,3/4/2017,14:38:47,,,
0,3/4/2017,14:40:39,30.8,30.6,1364
0,3/4/2017,14:42:39,30.8,30.6,1110
5,3/4/2017,14:42:39,,,
6,3/4/2017,14:42:47,,,
0,3/4/2017,14:44:39,30.8,30.7,1391
0,3/4/2017,14:46:39,30.8,30.7,1141
5,3/4/2017,14:46:39,,,
6,3/4/2017,14:46:47,,,
0,3/4/2017,14:48:39,30.9,30.8,1407
1,3/4/2017,14:48:40,,,
2,3/4/2017,14:49:40,,,
0,3/4/2017,14:50:39,30.9,30.7,1155
5,3/4/2017,14:50:39,,,
6,3/4/2017,14:50:47,,,
0,3/4/2017,14:52:39,30.9,30.7,1437
0,3/4/2017,14:54:39,30.9,30.8,1186
5,3/4/2017,14:54:39,,,
6,3/4/2017,14:54:47,,,
0,3/4/2017,14:56:39,30.9,30.8,1445
0,3/4/2017,14:58:39,30.9,30.9,1181
5,3/4/2017,14:58:39,,,
6,3/4/2017,14:58:47,,,
0,3/4/2017,15:00:39,30.9,30.7,1387
0,3/4/2017,15:02:39,30.9,30.6,1129
5,3/4/2017,15:02:39,,,
6,3/4/2017,15:02:47,,,
1,3/4/2017,15:03:40,,,
0,3/4/2017,15:04:39,30.9,30.6,1415
2,3/4/2017,15:04:40,,,
0,3/4/2017,15:06:39,30.9,30.6,1160
5,3/4/2017,15:06:39,,,
6,3/4/2017,15:06:47,,,
0,3/4/2017,15:08:39,30.9,30.5,1436
0,3/4/2017,15:10:39,30.9,30.7,1179
5,3/4/2017,15:10:39,,,
6,3/4/2017,15:10:47,,,
0,3/4/2017,15:12:39,30.9,30.7,1453
0,3/4/2017,15:14:39,30.9,30.9,1201
0,3/4/2017,15:16:39,30.9,30.9,997
5,3/4/2017,15:16:39,,,
6,3/4/2017,15:16:47,,,
0,3/4/2017,15:18:39,30.9,31,1338
1,3/4/2017,15:18:40,,,
2,3/4/2017,15:19:40,,,
0,3/4/2017,15:20:39,30.9,30.8,1086
5,3/4/2017,15:20:39,,,
6,3/4/2017,15:20:47,,,
0,3/4/2017,15:22:39,30.9,30.5,1370
0,3/4/2017,15:24:39,30.9,30.4,1137
5,3/4/2017,15:24:39,,,
6,3/4/2017,15:24:47,,,
0,3/4/2017,15:26:39,30.9,30.6,1396
0,3/4/2017,15:28:39,30.9,30.4,1134
5,3/4/2017,15:28:39,,,
6,3/4/2017,15:28:47,,,
0,3/4/2017,15:30:39,30.7,29.5,1392
0,3/4/2017,15:32:39,30.6,30,1150
5,3/4/2017,15:32:39,,,
6,3/4/2017,15:32:47,,,
1,3/4/2017,15:33:40,,,
0,3/4/2017,15:34:39,30.6,30.4,1410
2,3/4/2017,15:34:40,,,
0,3/4/2017,15:36:39,30.6,30.3,1150
5,3/4/2017,15:36:39,,,
6,3/4/2017,15:36:47,,,
0,3/4/2017,15:38:39,30.7,30.2,1414
0,3/4/2017,15:40:39,30.7,30.3,1152
5,3/4/2017,15:40:39,,,
6,3/4/2017,15:40:47,,,
0,3/4/2017,15:42:39,30.7,30.4,1434
0,3/4/2017,15:44:39,30.8,30.5,1174
5,3/4/2017,15:44:39,,,
6,3/4/2017,15:44:47,,,
0,3/4/2017,15:46:39,30.7,30.6,1437
0,3/4/2017,15:48:39,30.8,30.7,1185
5,3/4/2017,15:48:39,,,
1,3/4/2017,15:48:40,,,
6,3/4/2017,15:48:47,,,
2,3/4/2017,15:49:40,,,
0,3/4/2017,15:50:39,30.8,30.6,1437
0,3/4/2017,15:52:39,30.8,30.6,1181
5,3/4/2017,15:52:39,,,
6,3/4/2017,15:52:47,,,
0,3/4/2017,15:54:39,30.8,30.6,1438
0,3/4/2017,15:56:39,30.8,30.4,1171
5,3/4/2017,15:56:39,,,
6,3/4/2017,15:56:47,,,
0,3/4/2017,15:58:39,30.8,30.3,1417
0,3/4/2017,16:00:39,30.8,30.4,1177
5,3/4/2017,16:00:39,,,
6,3/4/2017,16:00:47,,,
0,3/4/2017,16:02:39,30.8,30.5,1439
1,3/4/2017,16:03:40,,,
0,3/4/2017,16:04:39,30.8,30.5,1176
5,3/4/2017,16:04:39,,,
2,3/4/2017,16:04:40,,,
6,3/4/2017,16:04:47,,,
0,3/4/2017,16:06:39,30.8,30.4,1436
0,3/4/2017,16:08:39,30.8,30.6,1180
5,3/4/2017,16:08:39,,,
6,3/4/2017,16:08:47,,,
0,3/4/2017,16:10:39,30.8,30.7,1443
0,3/4/2017,16:12:39,30.8,30.7,1190
5,3/4/2017,16:12:39,,,
6,3/4/2017,16:12:47,,,
0,3/4/2017,16:14:39,30.8,30.8,1454
0,3/4/2017,16:16:39,30.8,30.7,1171
5,3/4/2017,16:16:39,,,
6,3/4/2017,16:16:47,,,
0,3/4/2017,16:18:39,30.8,30.5,1435
1,3/4/2017,16:18:40,,,
2,3/4/2017,16:19:40,,,
0,3/4/2017,16:20:39,30.8,30.5,1184
5,3/4/2017,16:20:39,,,
6,3/4/2017,16:20:47,,,
0,3/4/2017,16:22:39,30.8,30.3,1457
0,3/4/2017,16:24:39,30.8,30.5,1236
0,3/4/2017,16:26:39,30.9,30.9,1137
5,3/4/2017,16:26:39,,,
6,3/4/2017,16:26:47,,,
0,3/4/2017,16:28:39,30.9,31.3,1540
0,3/4/2017,16:30:39,31,31.7,1430
0,3/4/2017,16:32:39,31,32.1,1371
1,3/4/2017,16:33:40,,,
0,3/4/2017,16:34:39,31,33.2,1306
2,3/4/2017,16:34:40,,,
0,3/4/2017,16:36:39,31.1,33.3,1269
0,3/4/2017,16:38:39,31.1,34,1212
0,3/4/2017,16:40:39,31.1,34.5,1149
5,3/4/2017,16:40:39,,,
6,3/4/2017,16:40:47,,,
0,3/4/2017,16:42:39,31.2,34.5,1517
0,3/4/2017,16:44:39,31.2,34.2,1326
0,3/4/2017,16:46:39,31.2,33.9,1183
5,3/4/2017,16:46:39,,,
6,3/4/2017,16:46:47,,,
0,3/4/2017,16:48:39,31.2,33.8,1531
1,3/4/2017,16:48:40,,,
2,3/4/2017,16:49:40,,,
0,3/4/2017,16:50:39,31.2,33.6,1337
0,3/4/2017,16:52:39,31.1,33.5,1188
5,3/4/2017,16:52:39,,,
6,3/4/2017,16:52:47,,,
0,3/4/2017,16:54:39,31.1,33.5,1527
0,3/4/2017,16:56:39,31.1,33.3,1316
0,3/4/2017,16:58:39,31.1,33.3,1172
5,3/4/2017,16:58:39,,,
6,3/4/2017,16:58:47,,,
0,3/4/2017,17:00:39,31.1,33.2,1484
0,3/4/2017,17:02:39,31.1,33.1,1285
1,3/4/2017,17:03:40,,,
0,3/4/2017,17:04:39,31.1,33,1137
5,3/4/2017,17:04:39,,,
2,3/4/2017,17:04:40,,,
6,3/4/2017,17:04:47,,,
0,3/4/2017,17:06:39,31.1,32.8,1477
0,3/4/2017,17:08:39,31.1,32.7,1261
0,3/4/2017,17:10:39,31.1,32.6,1102
5,3/4/2017,17:10:39,,,
6,3/4/2017,17:10:47,,,
0,3/4/2017,17:12:39,31,32.6,1436
0,3/4/2017,17:14:39,31,32.5,1225
0,3/4/2017,17:16:39,30.9,32.3,1058
5,3/4/2017,17:16:39,,,
6,3/4/2017,17:16:47,,,
0,3/4/2017,17:18:39,30.8,32.6,1398
1,3/4/2017,17:18:40,,,
2,3/4/2017,17:19:40,,,
0,3/4/2017,17:20:39,30.8,32.5,1194
5,3/4/2017,17:20:39,,,
6,3/4/2017,17:20:47,,,
0,3/4/2017,17:22:39,30.9,32.5,1481
0,3/4/2017,17:24:39,30.8,32.3,1235
0,3/4/2017,17:26:39,30.8,32,1051
5,3/4/2017,17:26:39,,,
6,3/4/2017,17:26:47,,,
0,3/4/2017,17:28:39,30.8,31.9,1381
0,3/4/2017,17:30:39,30.8,31.9,1165
5,3/4/2017,17:30:39,,,
6,3/4/2017,17:30:47,,,
0,3/4/2017,17:32:39,30.8,31.9,1460
1,3/4/2017,17:33:40,,,
0,3/4/2017,17:34:39,30.8,31.9,1228
2,3/4/2017,17:34:40,,,
0,3/4/2017,17:36:39,30.8,31.9,1040
5,3/4/2017,17:36:39,,,
6,3/4/2017,17:36:47,,,
0,3/4/2017,17:38:39,30.8,31.9,1375
0,3/4/2017,17:40:39,30.8,31.9,1160
5,3/4/2017,17:40:39,,,
6,3/4/2017,17:40:47,,,
0,3/4/2017,17:42:39,30.8,31.9,1465
0,3/4/2017,17:44:39,30.8,31.9,1213
0,3/4/2017,17:46:39,30.7,31.8,1030
5,3/4/2017,17:46:39,,,
6,3/4/2017,17:46:47,,,
0,3/4/2017,17:48:39,30.7,31.8,1378
1,3/4/2017,17:48:40,,,
2,3/4/2017,17:49:40,,,
0,3/4/2017,17:50:39,30.7,31.8,1155
5,3/4/2017,17:50:39,,,
6,3/4/2017,17:50:47,,,
0,3/4/2017,17:52:39,30.7,31.7,1457
0,3/4/2017,17:54:39,30.7,31.8,1197
5,3/4/2017,17:54:39,,,
6,3/4/2017,17:54:47,,,
0,3/4/2017,17:56:39,30.6,31.8,1491
0,3/4/2017,17:58:39,30.6,31.8,1233
0,3/4/2017,18:00:39,30.6,31.8,1032
5,3/4/2017,18:00:39,,,
6,3/4/2017,18:00:47,,,
0,3/4/2017,18:02:39,30.6,31.8,1388
1,3/4/2017,18:03:40,,,
0,3/4/2017,18:04:39,30.6,31.8,1157
5,3/4/2017,18:04:39,,,
2,3/4/2017,18:04:40,,,
6,3/4/2017,18:04:47,,,
0,3/4/2017,18:06:39,30.5,31.7,1444
0,3/4/2017,18:08:39,30.5,31.7,1206
0,3/4/2017,18:10:39,30.5,31.8,1027
5,3/4/2017,18:10:39,,,
6,3/4/2017,18:10:47,,,
0,3/4/2017,18:12:39,30.5,31.8,1362
0,3/4/2017,18:14:39,30.5,31.7,1136
5,3/4/2017,18:14:39,,,
6,3/4/2017,18:14:47,,,
0,3/4/2017,18:16:39,30.5,31.8,1427
0,3/4/2017,18:18:39,30.5,31.8,1194
5,3/4/2017,18:18:39,,,
1,3/4/2017,18:18:40,,,
6,3/4/2017,18:18:47,,,
2,3/4/2017,18:19:40,,,
0,3/4/2017,18:20:39,30.4,31.7,1468
0,3/4/2017,18:22:39,30.4,31.8,1216
0,3/4/2017,18:24:39,30.4,31.8,1016
5,3/4/2017,18:24:39,,,
6,3/4/2017,18:24:47,,,
0,3/4/2017,18:26:39,30.3,31.8,1353
0,3/4/2017,18:28:39,30.3,31.8,1122
5,3/4/2017,18:28:39,,,
6,3/4/2017,18:28:47,,,
0,3/4/2017,18:30:39,30.3,31.9,1412
0,3/4/2017,18:32:39,30.3,31.9,1186
5,3/4/2017,18:32:39,,,
6,3/4/2017,18:32:47,,,
1,3/4/2017,18:33:40,,,
0,3/4/2017,18:34:39,30.4,32,1470
2,3/4/2017,18:34:40,,,
0,3/4/2017,18:36:39,30.4,31.8,1210
0,3/4/2017,18:38:39,30.3,31.8,1017
5,3/4/2017,18:38:39,,,
6,3/4/2017,18:38:47,,,
0,3/4/2017,18:40:39,30.3,31.9,1375
0,3/4/2017,18:42:39,30.3,31.9,1137
5,3/4/2017,18:42:39,,,
6,3/4/2017,18:42:47,,,
0,3/4/2017,18:44:39,30.3,31.9,1430
0,3/4/2017,18:46:39,30.2,31.8,2000
0,3/4/2017,18:48:39,30.2,31.8,2000
1,3/4/2017,18:48:40,,,
2,3/4/2017,18:49:40,,,
0,3/4/2017,18:50:39,30.2,31.7,2000
0,3/4/2017,18:52:39,30.2,31.8,2000
0,3/4/2017,18:54:39,30.2,31.7,1859
0,3/4/2017,18:56:39,30.2,31.7,1505
0,3/4/2017,18:58:39,30.2,31.8,1243
0,3/4/2017,19:00:39,30.2,31.7,1055
5,3/4/2017,19:00:39,,,
6,3/4/2017,19:00:47,,,
0,3/4/2017,19:02:39,30.1,31.7,1375
1,3/4/2017,19:03:40,,,
0,3/4/2017,19:04:39,30.2,31.7,1141
5,3/4/2017,19:04:39,,,
2,3/4/2017,19:04:40,,,
6,3/4/2017,19:04:47,,,
0,3/4/2017,19:06:39,30.2,31.5,1438
0,3/4/2017,19:08:39,30.2,31.5,1182
5,3/4/2017,19:08:39,,,
6,3/4/2017,19:08:47,,,
0,3/4/2017,19:10:39,30.2,31.5,1453
0,3/4/2017,19:12:39,30.1,31.5,1197
5,3/4/2017,19:12:39,,,
6,3/4/2017,19:12:47,,,
0,3/4/2017,19:14:39,30.1,31.6,1467
0,3/4/2017,19:16:39,30.1,31.5,1213
0,3/4/2017,19:18:39,30.1,31.5,1002
5,3/4/2017,19:18:39,,,
1,3/4/2017,19:18:40,,,
6,3/4/2017,19:18:47,,,
2,3/4/2017,19:19:40,,,
0,3/4/2017,19:20:39,30.1,31.5,1349
0,3/4/2017,19:22:39,30.1,31.5,1114
5,3/4/2017,19:22:39,,,
6,3/4/2017,19:22:47,,,
0,3/4/2017,19:24:39,30.1,31.5,1414
0,3/4/2017,19:26:39,30.1,31.6,1166
5,3/4/2017,19:26:39,,,
6,3/4/2017,19:26:47,,,
0,3/4/2017,19:28:39,30.1,31.6,1446
0,3/4/2017,19:30:39,30.1,31.6,1204
0,3/4/2017,19:32:39,30.1,31.6,1008
5,3/4/2017,19:32:39,,,
6,3/4/2017,19:32:47,,,
1,3/4/2017,19:33:40,,,
0,3/4/2017,19:34:39,30.1,31.6,1361
2,3/4/2017,19:34:40,,,
0,3/4/2017,19:36:39,30.1,31.5,1120
5,3/4/2017,19:36:39,,,
6,3/4/2017,19:36:47,,,
0,3/4/2017,19:38:39,30,31.5,1417
0,3/4/2017,19:40:39,30,31.5,1180
5,3/4/2017,19:40:39,,,
6,3/4/2017,19:40:47,,,
0,3/4/2017,19:42:39,30,31.6,1465
0,3/4/2017,19:44:39,30,31.7,1206
0,3/4/2017,19:46:39,30,31.7,1004
5,3/4/2017,19:46:39,,,
6,3/4/2017,19:46:47,,,
0,3/4/2017,19:48:39,30,31.7,1365
1,3/4/2017,19:48:40,,,
2,3/4/2017,19:49:40,,,
0,3/4/2017,19:50:39,30,31.7,1114
5,3/4/2017,19:50:39,,,
6,3/4/2017,19:50:47,,,
0,3/4/2017,19:52:39,30,31.8,1409
0,3/4/2017,19:54:39,30,31.8,1167
5,3/4/2017,19:54:39,,,
6,3/4/2017,19:54:47,,,
0,3/4/2017,19:56:39,29.9,31.8,1456
0,3/4/2017,19:58:39,30,31.9,1210
0,3/4/2017,20:00:39,29.9,32,1007
5,3/4/2017,20:00:39,,,
6,3/4/2017,20:00:47,,,
0,3/4/2017,20:02:39,29.9,31.9,1353
1,3/4/2017,20:03:40,,,
0,3/4/2017,20:04:39,29.9,32,1112
5,3/4/2017,20:04:39,,,
2,3/4/2017,20:04:40,,,
6,3/4/2017,20:04:47,,,
0,3/4/2017,20:06:39,29.9,31.8,1402
0,3/4/2017,20:08:39,29.9,32,1169
5,3/4/2017,20:08:39,,,
6,3/4/2017,20:08:47,,,
0,3/4/2017,20:10:39,29.9,32,1453
0,3/4/2017,20:12:39,29.9,32,1200
5,3/4/2017,20:12:39,,,
6,3/4/2017,20:12:47,,,
0,3/4/2017,20:14:39,29.9,32,1470
0,3/4/2017,20:16:39,29.8,32,1207
0,3/4/2017,20:18:39,29.8,32,1016
5,3/4/2017,20:18:39,,,
1,3/4/2017,20:18:40,,,
6,3/4/2017,20:18:47,,,
2,3/4/2017,20:19:40,,,
0,3/4/2017,20:20:39,29.8,32.1,1359
0,3/4/2017,20:22:39,29.8,32.1,1116
5,3/4/2017,20:22:39,,,
6,3/4/2017,20:22:47,,,
0,3/4/2017,20:24:39,29.8,32.1,1435
0,3/4/2017,20:26:39,29.8,32.2,1178
5,3/4/2017,20:26:39,,,
6,3/4/2017,20:26:47,,,
0,3/4/2017,20:28:39,29.8,32.2,1446
0,3/4/2017,20:30:39,29.7,32.2,1191
5,3/4/2017,20:30:39,,,
6,3/4/2017,20:30:47,,,
0,3/4/2017,20:32:39,29.7,32.2,1458
1,3/4/2017,20:33:40,,,
0,3/4/2017,20:34:39,29.7,32.2,1196
5,3/4/2017,20:34:39,,,
2,3/4/2017,20:34:40,,,
6,3/4/2017,20:34:47,,,
0,3/4/2017,20:36:39,29.7,32.1,1463
0,3/4/2017,20:38:39,29.7,32.2,1190
5,3/4/2017,20:38:39,,,
6,3/4/2017,20:38:47,,,
0,3/4/2017,20:40:39,29.6,32.2,1470
0,3/4/2017,20:42:39,29.6,32.2,1195
5,3/4/2017,20:42:39,,,
6,3/4/2017,20:42:47,,,
0,3/4/2017,20:44:39,29.6,32.2,1464
0,3/4/2017,20:46:39,29.6,32.2,1188
5,3/4/2017,20:46:39,,,
6,3/4/2017,20:46:47,,,
0,3/4/2017,20:48:39,29.6,32.2,1463
1,3/4/2017,20:48:40,,,
2,3/4/2017,20:49:40,,,
0,3/4/2017,20:50:39,29.6,32.2,1194
5,3/4/2017,20:50:39,,,
6,3/4/2017,20:50:47,,,
0,3/4/2017,20:52:39,29.6,32.2,1468
0,3/4/2017,20:54:39,29.6,32.2,1183
5,3/4/2017,20:54:39,,,
6,3/4/2017,20:54:47,,,
0,3/4/2017,20:56:39,29.6,32.2,1447
0,3/4/2017,20:58:39,29.6,32.2,1176
5,3/4/2017,20:58:39,,,
6,3/4/2017,20:58:47,,,
0,3/4/2017,21:00:39,29.5,32.2,1457
0,3/4/2017,21:02:39,29.5,32.2,1184
5,3/4/2017,21:02:39,,,
6,3/4/2017,21:02:47,,,
1,3/4/2017,21:03:40,,,
0,3/4/2017,21:04:39,29.5,32.2,1445
2,3/4/2017,21:04:40,,,
0,3/4/2017,21:06:39,29.5,32.1,1171
5,3/4/2017,21:06:39,,,
6,3/4/2017,21:06:47,,,
0,3/4/2017,21:08:39,29.5,32.2,1444
0,3/4/2017,21:10:39,29.5,32.2,1181
5,3/4/2017,21:10:39,,,
6,3/4/2017,21:10:47,,,
0,3/4/2017,21:12:39,29.4,32.3,1443
0,3/4/2017,21:14:39,29.4,32.4,1180
5,3/4/2017,21:14:39,,,
6,3/4/2017,21:14:47,,,
0,3/4/2017,21:16:39,29.4,32.3,1453
0,3/4/2017,21:18:39,29.4,32.3,1174
5,3/4/2017,21:18:39,,,
1,3/4/2017,21:18:40,,,
6,3/4/2017,21:18:47,,,
2,3/4/2017,21:19:40,,,
0,3/4/2017,21:20:39,29.4,32.3,1444
0,3/4/2017,21:22:39,29.4,32.4,1179
5,3/4/2017,21:22:39,,,
6,3/4/2017,21:22:47,,,
0,3/4/2017,21:24:39,29.4,32.4,1443
0,3/4/2017,21:26:39,29.4,32.4,1181
5,3/4/2017,21:26:39,,,
6,3/4/2017,21:26:47,,,
0,3/4/2017,21:28:39,29.3,32.4,1436
0,3/4/2017,21:30:39,29.3,32.4,1160
5,3/4/2017,21:30:39,,,
6,3/4/2017,21:30:47,,,
0,3/4/2017,21:32:39,29.3,32.4,1433
1,3/4/2017,21:33:40,,,
0,3/4/2017,21:34:39,29.3,32.4,1169
5,3/4/2017,21:34:39,,,
2,3/4/2017,21:34:40,,,
6,3/4/2017,21:34:47,,,
0,3/4/2017,21:36:39,29.3,32.3,1430
0,3/4/2017,21:38:39,29.3,32.4,1162
5,3/4/2017,21:38:39,,,
6,3/4/2017,21:38:47,,,
0,3/4/2017,21:40:39,29.3,32.4,1419
0,3/4/2017,21:42:39,29.2,32.4,1159
5,3/4/2017,21:42:39,,,
6,3/4/2017,21:42:47,,,
0,3/4/2017,21:44:39,29.2,32.4,1435
0,3/4/2017,21:46:39,29.2,32.4,1160
5,3/4/2017,21:46:39,,,
6,3/4/2017,21:46:47,,,
0,3/4/2017,21:48:39,29.2,32.4,1422
1,3/4/2017,21:48:40,,,
2,3/4/2017,21:49:40,,,
0,3/4/2017,21:50:39,29.2,32.4,1145
5,3/4/2017,21:50:39,,,
6,3/4/2017,21:50:47,,,
0,3/4/2017,21:52:39,29.2,32.4,-1
0,3/4/2017,21:54:39,29.1,32.5,1149
5,3/4/2017,21:54:39,,,
6,3/4/2017,21:54:47,,,
0,3/4/2017,21:56:39,29.1,32.6,1422
0,3/4/2017,21:58:39,29.1,32.6,1150
5,3/4/2017,21:58:39,,,
6,3/4/2017,21:58:47,,,
0,3/4/2017,22:00:39,29.1,32.5,1416
0,3/4/2017,22:02:39,29.1,32.5,1153
5,3/4/2017,22:02:39,,,
6,3/4/2017,22:02:47,,,
1,3/4/2017,22:03:40,,,
0,3/4/2017,22:04:39,29.1,32.6,1414
2,3/4/2017,22:04:40,,,
0,3/4/2017,22:06:39,29.1,32.5,1136
5,3/4/2017,22:06:39,,,
6,3/4/2017,22:06:47,,,
0,3/4/2017,22:08:39,29,32.5,1395
0,3/4/2017,22:10:39,29,32.6,1147
5,3/4/2017,22:10:39,,,
6,3/4/2017,22:10:47,,,
0,3/4/2017,22:12:39,29,32.6,1401
0,3/4/2017,22:14:39,29,32.6,1132
5,3/4/2017,22:14:39,,,
6,3/4/2017,22:14:47,,,
0,3/4/2017,22:16:39,29,32.7,1398
0,3/4/2017,22:18:39,29,32.6,1138
5,3/4/2017,22:18:39,,,
1,3/4/2017,22:18:40,,,
6,3/4/2017,22:18:47,,,
2,3/4/2017,22:19:40,,,
0,3/4/2017,22:20:39,28.9,32.7,1400
0,3/4/2017,22:22:39,28.9,32.7,1131
5,3/4/2017,22:22:39,,,
6,3/4/2017,22:22:47,,,
0,3/4/2017,22:24:39,28.9,32.7,1399
0,3/4/2017,22:26:39,28.9,32.8,1142
5,3/4/2017,22:26:39,,,
6,3/4/2017,22:26:47,,,
0,3/4/2017,22:28:39,28.8,32.7,1408
0,3/4/2017,22:30:39,28.8,32.7,1136
5,3/4/2017,22:30:39,,,
6,3/4/2017,22:30:47,,,
0,3/4/2017,22:32:39,28.8,32.7,1397
1,3/4/2017,22:33:40,,,
0,3/4/2017,22:34:39,28.9,32.7,1124
5,3/4/2017,22:34:39,,,
2,3/4/2017,22:34:40,,,
6,3/4/2017,22:34:47,,,
0,3/4/2017,22:36:39,28.8,32.6,1394
0,3/4/2017,22:38:39,28.8,32.7,1140
5,3/4/2017,22:38:39,,,
6,3/4/2017,22:38:47,,,
0,3/4/2017,22:40:39,28.8,32.7,1397
0,3/4/2017,22:42:39,28.8,32.8,1113
5,3/4/2017,22:42:39,,,
6,3/4/2017,22:42:47,,,
0,3/4/2017,22:44:39,28.8,32.8,1403
0,3/4/2017,22:46:39,28.8,32.8,1129
5,3/4/2017,22:46:39,,,
6,3/4/2017,22:46:47,,,
0,3/4/2017,22:48:39,28.7,32.7,1390
1,3/4/2017,22:48:40,,,
2,3/4/2017,22:49:40,,,
0,3/4/2017,22:50:39,28.8,32.8,1128
5,3/4/2017,22:50:39,,,
6,3/4/2017,22:50:47,,,
0,3/4/2017,22:52:39,28.7,32.7,1393
0,3/4/2017,22:54:39,28.7,32.8,1113
5,3/4/2017,22:54:39,,,
6,3/4/2017,22:54:47,,,
0,3/4/2017,22:56:39,28.7,32.8,1389
0,3/4/2017,22:58:39,28.7,32.9,1122
5,3/4/2017,22:58:39,,,
6,3/4/2017,22:58:47,,,
0,3/4/2017,23:00:39,28.7,32.9,1385
0,3/4/2017,23:02:39,28.7,32.8,1115
5,3/4/2017,23:02:39,,,
6,3/4/2017,23:02:47,,,
1,3/4/2017,23:03:40,,,
0,3/4/2017,23:04:39,28.7,32.8,1391
2,3/4/2017,23:04:40,,,
0,3/4/2017,23:06:39,28.7,32.8,1120
5,3/4/2017,23:06:39,,,
6,3/4/2017,23:06:47,,,
0,3/4/2017,23:08:39,28.7,32.8,1386
0,3/4/2017,23:10:39,28.6,32.9,1136
5,3/4/2017,23:10:39,,,
6,3/4/2017,23:10:47,,,
0,3/4/2017,23:12:39,28.6,32.9,1395
0,3/4/2017,23:14:39,28.6,33,1118
5,3/4/2017,23:14:39,,,
6,3/4/2017,23:14:47,,,
0,3/4/2017,23:16:39,28.6,33,1393
0,3/4/2017,23:18:39,28.6,33,1117
5,3/4/2017,23:18:39,,,
1,3/4/2017,23:18:40,,,
6,3/4/2017,23:18:47,,,
2,3/4/2017,23:19:40,,,
0,3/4/2017,23:20:39,28.5,32.9,1387
0,3/4/2017,23:22:39,28.5,33,1117
5,3/4/2017,23:22:39,,,
6,3/4/2017,23:22:47,,,
0,3/4/2017,23:24:39,28.5,33,1389
0,3/4/2017,23:26:39,28.5,33,1109
5,3/4/2017,23:26:39,,,
6,3/4/2017,23:26:47,,,
0,3/4/2017,23:28:39,28.5,33,1388
0,3/4/2017,23:30:39,28.5,33.1,1109
5,3/4/2017,23:30:39,,,
6,3/4/2017,23:30:47,,,
0,3/4/2017,23:32:39,28.5,33,1387
1,3/4/2017,23:33:40,,,
0,3/4/2017,23:34:39,28.5,33,1117
5,3/4/2017,23:34:39,,,
2,3/4/2017,23:34:40,,,
6,3/4/2017,23:34:47,,,
0,3/4/2017,23:36:39,28.5,33,1387
0,3/4/2017,23:38:39,28.4,33.1,1119
5,3/4/2017,23:38:39,,,
6,3/4/2017,23:38:47,,,
0,3/4/2017,23:40:39,28.4,33.1,1389
0,3/4/2017,23:42:39,28.4,33.1,1105
5,3/4/2017,23:42:39,,,
6,3/4/2017,23:42:47,,,
0,3/4/2017,23:44:39,28.4,33.2,1378
0,3/4/2017,23:46:39,28.4,33.1,1113
5,3/4/2017,23:46:39,,,
6,3/4/2017,23:46:47,,,
0,3/4/2017,23:48:39,28.4,33.1,1386
1,3/4/2017,23:48:40,,,
2,3/4/2017,23:49:40,,,
0,3/4/2017,23:50:39,28.4,33,1103
5,3/4/2017,23:50:39,,,
6,3/4/2017,23:50:47,,,
0,3/4/2017,23:52:39,28.4,33.1,1380
0,3/4/2017,23:54:39,28.3,33.1,1101
5,3/4/2017,23:54:39,,,
6,3/4/2017,23:54:47,,,
0,3/4/2017,23:56:39,28.3,33.2,1379
0,3/4/2017,23:58:39,28.3,33.2,1107
5,3/4/2017,23:58:39,,,
6,3/4/2017,23:58:47,,,
4,3/5/2017,0:00:00,,,
0,3/5/2017,0:00:39,28.3,33.2,1435
0,3/5/2017,0:02:39,28.1,33.4,1209
1,3/5/2017,0:03:40,,,
0,3/5/2017,0:04:39,27.2,34.7,1003
2,3/5/2017,0:04:40,,,
0,3/5/2017,0:06:39,26.4,36,883
0,3/5/2017,0:08:39,25.5,37.5,781
0,3/5/2017,0:10:39,24.8,38.6,708
0,3/5/2017,0:12:39,24.2,39.8,664
0,3/5/2017,0:14:39,23.6,40.8,631
0,3/5/2017,0:16:39,23.2,41.8,591
0,3/5/2017,0:18:39,22.7,42.7,568
1,3/5/2017,0:18:40,,,
2,3/5/2017,0:19:40,,,
0,3/5/2017,0:20:39,22.1,43.9,558
0,3/5/2017,0:22:39,21.9,44.2,546
0,3/5/2017,0:24:39,21.6,45.1,544
0,3/5/2017,0:26:39,21.3,45.8,540
0,3/5/2017,0:28:39,21,46.4,522
0,3/5/2017,0:30:39,20.8,47,518
0,3/5/2017,0:32:39,20.5,47.5,511
1,3/5/2017,0:33:40,,,
0,3/5/2017,0:34:39,20.3,47.9,516
2,3/5/2017,0:34:40,,,
0,3/5/2017,0:36:39,20.1,48.3,515
0,3/5/2017,0:38:39,19.9,48.8,508
